,word,label
13235,been,c
13236,one,c
13237,of,c
13238,the,c
13239,most,c
13240,important,c
13241,problem,c
13242,for,c
13243,students,c
13244,?,c
13245,Of,c
13246,course,c
13247,",",c
13248,you,c
13249,ca,i
13250,n't,c
13251,afford,c
13252,a,c
13253,luxualy,i
13254,car,c
13255,and,c
13256,a,c
13257,large,c
13258,apartment,c
13259,unless,c
13260,you,c
13261,'ve,c
13262,born,c
13263,with,c
13264,a,c
13265,silver,c
13266,spoon,c
13267,.,c
13268,However,c
13269,",",c
13270,there,c
13271,are,c
13272,some,c
13273,good,c
13274,ways,c
13275,for,c
13276,you,c
13277,to,c
13278,earn,c
13279,enough,c
13280,money,c
13281,to,c
13282,enjoy,c
13283,yourself,c
13284,.,c
13285,How,c
13286,about,c
13287,working,c
13288,as,c
13289,a,c
13290,waiter,c
13291,or,c
13292,waitress,c
13293,?,c
13294,Not,c
13295,only,c
13296,it,c
13297,'s,c
13298,a,c
13299,simple,c
13300,job,c
13301,",",c
13302,but,c
13303,also,c
13304,you,c
13305,can,c
13306,enjoy,c
13307,working,c
13308,with,c
13309,many,c
13310,colleague,c
13311,at,c
13312,your,c
13313,age,c
13314,.,c
13315,It,c
13316,would,c
13317,be,c
13318,great,c
13319,fan,i
13320,to,c
13321,make,c
13322,friends,c
13323,outside,c
13324,your,c
13325,class,c
13326,or,c
13327,club,c
13328,.,c
13329,If,c
13330,you,c
13331,say,c
13332,that,c
13333,the,c
13334,wage,c
13335,is,c
13336,far,c
13337,from,c
13338,satisfaction,c
13339,",",c
13340,why,c
13341,do,c
13342,n't,c
13343,you,c
13344,teach,c
13345,younger,c
13346,students,c
13347,as,c
13348,a,c
13349,private,c
13350,teacher,c
13351,.,c
13352,It,c
13353,'s,c
13354,also,c
13355,really,c
13356,popular,c
13357,job,c
13358,among,c
13359,university,c
13360,students,c
13361,because,c
13362,of,c
13363,the,c
13364,good,c
13365,salaly,i
13366,.,c
13367,If,c
13368,you,c
13369,are,c
13370,interested,c
13371,in,c
13372,teaching,c
13373,and,c
13374,responsible,c
13375,enough,c
13376,",",c
13377,you,c
13378,'ll,c
13379,probably,c
13380,become,c
13381,an,c
13382,excellent,c
13383,teacher,c
13384,.,c
13385,Stop,c
13386,complaining,c
13387,about,c
13388,lack,c
13389,of,c
13390,money,c
13391,and,c
13392,let,c
13393,'s,c
13394,start,c
13395,working,c
13396,to,c
13397,have,c
13398,a,c
13399,new,c
13400,world,c
13401,.,c
13402,You,c
13403,'ll,c
13404,find,c
13405,that,c
13406,your,c
13407,life,c
13408,is,c
13409,becoming,c
13410,more,c
13411,and,c
13412,more,c
13413,enjoyable,c
13414,!,c
13415,Dir,i
13416,Madam,i
13417,I,c
13418,'m,c
13419,writing,c
13420,to,c
13421,you,c
13422,in,c
13423,reply,c
13424,to,c
13425,your,c
13426,letter,c
13427,.,c
13428,I,c
13429,was,c
13430,really,c
13431,suprised,i
13432,when,c
13433,I,c
13434,opened,c
13435,it,c
13436,.,c
13437,I,c
13438,look,c
13439,forword,i
13440,to,c
13441,going,c
13442,to,c
13443,the,c
13444,Camp,c
13445,California,c
13446,in,c
13447,the,c
13448,USA,c
13449,.,c
13450,I,c
13451,would,c
13452,like,c
13453,to,c
13454,travel,c
13455,only,c
13456,in,c
13457,July,c
13458,because,c
13459,my,c
13460,family,c
13461,is,c
13462,going,c
13463,to,c
13464,visit,c
13465,me,c
13466,on,c
13467,August,c
13468,and,c
13469,I,c
13470,will,c
13471,have,c
13472,to,c
13473,look,c
13474,after,c
13475,them,c
13476,.,c
13477,I,c
13478,prefer,c
13479,staying,c
13480,in,c
13481,tens,c
13482,to,c
13483,staying,c
13484,in,c
13485,log,c
13486,cabins,c
13487,.,c
13488,Because,c
13489,it,c
13490,remainds,i
13491,me,c
13492,my,c
13493,childhood,c
13494,.,c
13495,I,c
13496,used,c
13497,to,c
13498,going,i
13499,with,c
13500,my,c
13501,friends,c
13502,to,c
13503,the,c
13504,camp,c
13505,",",c
13506,wich,i
13507,was,c
13508,situeded,i
13509,on,c
13510,a,c
13511,seaside,c
13512,.,c
13513,We,c
13514,had,c
13515,always,c
13516,enjoying,i
13517,ourselves,c
13518,.,c
13519,Never,c
13520,had,c
13521,I,c
13522,got,c
13523,such,c
13524,a,c
13525,great,c
13526,time,c
13527,.,c
13528,From,c
13529,your,c
13530,'s,c
13531,list,c
13532,of,c
13533,activities,c
13534,I,c
13535,choose,c
13536,sailing,c
13537,and,c
13538,climbing,c
13539,.,c
13540,I,c
13541,'m,c
13542,keen,c
13543,on,c
13544,sailing,c
13545,",",c
13546,it,c
13547,is,c
13548,my,c
13549,favourite,c
13550,sport,c
13551,.,c
13552,I,c
13553,find,c
13554,it,c
13555,very,c
13556,atractive,i
13557,.,c
13558,I,c
13559,have,c
13560,been,c
13561,sailing,c
13562,since,c
13563,my,c
13564,father,c
13565,had,c
13566,bought,c
13567,a,c
13568,boat,c
13569,in,c
13570,1980,c
13571,",",c
13572,when,c
13573,I,c
13574,was,c
13575,only,c
13576,five,c
13577,years,c
13578,old,c
13579,.,c
13580,However,c
13581,",",c
13582,I,c
13583,have,c
13584,never,c
13585,taken,c
13586,part,c
13587,in,c
13588,any,c
13589,competitions,c
13590,connected,c
13591,with,c
13592,this,c
13593,sport,c
13594,.,c
13595,For,c
13596,me,c
13597,it,c
13598,is,c
13599,only,c
13600,a,c
13601,hobby,c
13602,.,c
13603,Last,c
13604,year,c
13605,I,c
13606,took,c
13607,up,c
13608,climbing,c
13609,and,c
13610,I,c
13611,want,c
13612,to,c
13613,carry,c
13614,on,c
13615,learning,c
13616,this,c
13617,sport,c
13618,.,c
13619,I,c
13620,would,c
13621,like,c
13622,to,c
13623,ask,c
13624,what,c
13625,kinds,c
13626,of,c
13627,clothes,c
13628,should,c
13629,I,c
13630,take,c
13631,with,c
13632,me,c
13633,.,c
13634,and,i
13635,I,c
13636,wonder,c
13637,if,c
13638,prizes,i
13639,are,c
13640,high,c
13641,there,c
13642,.,c
13643,Yours,c
13644,faithfully,c
13645,Angelina,c
13646,I,c
13647,used,c
13648,to,c
13649,like,c
13650,shopping,c
13651,",",c
13652,but,c
13653,recently,c
13654,I,c
13655,came,c
13656,across,c
13657,many,c
13658,disadvantage,i
13659,of,c
13660,this,c
13661,activity,c
13662,.,c
13663,Most,c
13664,people,c
13665,think,c
13666,that,c
13667,if,c
13668,they,c
13669,have,c
13670,got,c
13671,money,c
13672,they,c
13673,will,c
13674,buy,c
13675,everything,c
13676,what,c
13677,they,c
13678,want,c
13679,.,c
13680,It,c
13681,is,c
13682,n't,c
13683,true,c
13684,.,c
13685,Nowdays,i
13686,we,c
13687,have,c
13688,many,c
13689,big,c
13690,shopping,c
13691,centers,c
13692,.,c
13693,We,c
13694,like,c
13695,them,c
13696,because,c
13697,everything,c
13698,is,c
13699,on,c
13700,one,c
13701,place,c
13702,.,c
13703,The,c
13704,most,c
13705,suitable,c
13706,time,c
13707,for,c
13708,shopping,c
13709,is,c
13710,weekand,i
13711,when,c
13712,parents,c
13713,do,c
13714,n't,c
13715,work,c
13716,and,c
13717,children,c
13718,haven't,c
13719,got,c
13720,a,c
13721,school,c
13722,.,c
13723,Because,c
13724,of,c
13725,that,c
13726,shopping,c
13727,centers,c
13728,are,c
13729,over,c
13730,crowded,c
13731,.,c
13732,You,c
13733,ca,i
13734,n't,c
13735,buy,c
13736,something,c
13737,in,c
13738,peacful,i
13739,and,c
13740,calm,c
13741,athmospher,i
13742,.,c
13743,In,c
13744,addition,c
13745,in,c
13746,such,c
13747,kind,c
13748,of,c
13749,shops,c
13750,prizes,i
13751,are,c
13752,very,c
13753,high,c
13754,",",c
13755,of,c
13756,course,c
13757,not,c
13758,all,c
13759,of,c
13760,them,c
13761,.,c
13762,However,c
13763,such,c
13764,centers,i
13765,are,c
13766,very,c
13767,useful,c
13768,and,c
13769,necessary,c
13770,.,c
13771,I,c
13772,my,i
13773,opinion,c
13774,the,c
13775,worst,c
13776,thing,c
13777,which,c
13778,may,c
13779,happened,i
13780,is,c
13781,extremly,i
13782,hugh,i
13783,queu,i
13784,to,c
13785,the,c
13786,changing,c
13787,room,c
13788,.,c
13789,It,c
13790,is,c
13791,really,c
13792,exhausting,c
13793,.,c
13794,Afterwards,c
13795,you,c
13796,are,c
13797,all,c
13798,in,c
13799,.,c
13800,Nevertheless,c
13801,sometimes,c
13802,shopping,c
13803,could,c
13804,be,c
13805,enjoyable,c
13806,.,c
13807,If,c
13808,you,c
13809,bought,c
13810,something,c
13811,goregous,i
13812,",",c
13813,you,c
13814,would,c
13815,be,c
13816,very,c
13817,happy,c
13818,.,c
13819,On,c
13820,balance,c
13821,I,c
13822,think,c
13823,that,c
13824,shopping,c
13825,should,c
13826,be,c
13827,a,c
13828,nice,c
13829,thing,c
13830,so,c
13831,if,c
13832,you,c
13833,have,c
13834,bad,c
13835,mood,c
13836,do,c
13837,n't,c
13838,go,c
13839,shopping,c
13840,.,c
13841,Dear,c
13842,Mr.,c
13843,Robertson,c
13844,First,c
13845,of,c
13846,all,c
13847,",",c
13848,I,c
13849,want,c
13850,to,c
13851,thank,c
13852,you,c
13853,in,c
13854,the,c
13855,name,c
13856,of,c
13857,the,c
13858,class,c
13859,for,c
13860,your,c
13861,good,c
13862,organisation,c
13863,and,c
13864,programme,c
13865,",",c
13866,Especially,c
13867,for,c
13868,the,c
13869,fact,c
13870,that,c
13871,you,c
13872,are,c
13873,giving,c
13874,us,c
13875,some,c
13876,free,c
13877,time,c
13878,.,c
13879,We,c
13880,really,c
13881,appreciate,c
13882,this,c
13883,.,c
13884,However,c
13885,",",c
13886,we,c
13887,have,c
13888,seen,c
13889,an,c
13890,advertisement,c
13891,for,c
13892,the,c
13893,London,c
13894,Fashion,c
13895,and,c
13896,Leisure,c
13897,Show,c
13898,.,c
13899,The,c
13900,show,c
13901,is,c
13902,on,c
13903,Tuesday,c
13904,the,c
13905,14th,c
13906,of,c
13907,March,c
13908,",",c
13909,from,c
13910,10,c
13911,oo,i
13912,to,c
13913,19,c
13914,oo,i
13915,o'clock,c
13916,in,c
13917,the,c
13918,Central,c
13919,Exhibition,c
13920,Hall,c
13921,.,c
13922,There,c
13923,will,c
13924,be,c
13925,shown,c
13926,the,c
13927,latest,c
13928,fashions,c
13929,about,i
13930,leisure,c
13931,and,c
13932,sports,c
13933,wear,c
13934,",",c
13935,make,c
13936,up,c
13937,and,c
13938,hairstyles,c
13939,.,c
13940,This,c
13941,is,c
13942,a,c
13943,great,c
13944,opportunity,c
13945,for,c
13946,us,c
13947,",",c
13948,because,c
13949,we,c
13950,haven't,c
13951,been,c
13952,ever,c
13953,before,c
13954,in,c
13955,this,c
13956,kind,c
13957,of,c
13958,show,c
13959,.,c
13960,As,c
13961,well,c
13962,as,c
13963,this,c
13964,",",c
13965,the,c
13966,entrance,c
13967,for,c
13968,students,c
13969,is,c
13970,free,c
13971,.,c
13972,As,c
13973,you,c
13974,can,c
13975,see,c
13976,this,c
13977,is,c
13978,the,c
13979,best,c
13980,time,c
13981,to,c
13982,go,c
13983,there,c
13984,.,c
13985,We,c
13986,have,c
13987,some,c
13988,suggestions,c
13989,about,c
13990,how,c
13991,to,c
13992,change,c
13993,the,c
13994,programme,c
13995,.,c
13996,Instead,c
13997,of,c
13998,visiting,c
13999,the,c
14000,Science,c
14001,Museum,c
14002,on,c
14003,Tuesday,c
14004,we,c
14005,could,c
14006,go,c
14007,there,c
14008,on,c
14009,Wednesday,c
14010,afternoon,c
14011,and,c
14012,instead,c
14013,of,c
14014,going,c
14015,shopping,c
14016,on,c
14017,Tuesday,c
14018,afternoon,c
14019,we,c
14020,could,c
14021,maybe,c
14022,stop,c
14023,at,c
14024,some,c
14025,places,c
14026,during,c
14027,the,c
14028,sightseeing,c
14029,tour,c
14030,and,c
14031,buy,c
14032,there,c
14033,something,c
14034,.,c
14035,To,c
14036,sum,c
14037,up,c
14038,",",c
14039,this,c
14040,is,c
14041,a,c
14042,really,c
14043,great,c
14044,opportunity,c
14045,for,c
14046,us,c
14047,and,c
14048,I,c
14049,do,c
14050,n't,c
14051,think,c
14052,that,c
14053,the,c
14054,changes,c
14055,are,c
14056,so,c
14057,big,c
14058,.,c
14059,I,c
14060,look,c
14061,forward,c
14062,to,c
14063,hearing,c
14064,from,c
14065,you,c
14066,.,c
14067,Yours,i
14068,sincerelly,i
14069,The,c
14070,man,c
14071,is,c
14072,a,c
14073,being,c
14074,that,c
14075,need,i
14076,to,c
14077,live,c
14078,close,c
14079,to,c
14080,other,c
14081,human,c
14082,beings,c
14083,and,c
14084,to,c
14085,create,c
14086,a,c
14087,society,c
14088,around,c
14089,him,c
14090,.,c
14091,As,c
14092,well,c
14093,as,c
14094,this,c
14095,he,c
14096,needs,c
14097,his,c
14098,own,c
14099,free,c
14100,space,c
14101,and,c
14102,privacy,c
14103,.,c
14104,This,c
14105,is,c
14106,also,c
14107,important,c
14108,to,c
14109,him,c
14110,as,c
14111,friendship,c
14112,and,c
14113,family,c
14114,In,i
14115,our,c
14116,society,c
14117,some,c
14118,people,c
14119,are,c
14120,treated,c
14121,like,c
14122,animals,c
14123,in,c
14124,the,c
14125,zoo,c
14126,by,c
14127,the,c
14128,press,c
14129,.,c
14130,Just,c
14131,because,c
14132,they,c
14133,are,c
14134,famous,c
14135,and,c
14136,well,c
14137,known,c
14138,to,c
14139,a,c
14140,high,c
14141,number,c
14142,of,c
14143,other,c
14144,people,c
14145,.,c
14146,The,c
14147,newspapers,c
14148,print,c
14149,everything,c
14150,about,c
14151,them,c
14152,.,c
14153,The,c
14154,yellow,c
14155,press,c
14156,is,c
14157,searching,c
14158,for,c
14159,every,c
14160,little,c
14161,information,c
14162,they,c
14163,can,c
14164,get,c
14165,.,c
14166,The,c
14167,photographers,c
14168,are,c
14169,chasing,c
14170,these,c
14171,people,c
14172,",",c
14173,just,c
14174,to,c
14175,take,c
14176,a,c
14177,picture,c
14178,of,c
14179,them,c
14180,on,i
14181,how,i
14182,they,c
14183,eat,c
14184,or,c
14185,with,c
14186,who,c
14187,the,c
14188,meat,c
14189,.,c
14190,The,c
14191,photos,c
14192,will,c
14193,be,c
14194,on,c
14195,tomorrow,c
14196,'s,c
14197,press,c
14198,and,c
14199,so,c
14200,rumours,c
14201,are,c
14202,born,c
14203,.,c
14204,On,c
14205,the,c
14206,other,c
14207,hand,c
14208,the,c
14209,people,c
14210,have,c
14211,choose,i
14212,to,c
14213,walk,c
14214,on,c
14215,this,c
14216,path,c
14217,.,c
14218,Everything,c
14219,in,c
14220,life,c
14221,has,c
14222,a,c
14223,price,c
14224,.,c
14225,The,c
14226,price,c
14227,for,c
14228,fame,c
14229,and,c
14230,money,c
14231,is,c
14232,the,c
14233,lost,c
14234,of,c
14235,privacy,c
14236,.,c
14237,First,c
14238,of,c
14239,all,c
14240,you,c
14241,have,c
14242,to,c
14243,give,c
14244,up,c
14245,something,c
14246,for,c
14247,getting,c
14248,something,c
14249,else,c
14250,.,c
14251,However,c
14252,",",c
14253,the,c
14254,press,c
14255,should,c
14256,n't,c
14257,create,c
14258,rumours,c
14259,and,c
14260,hunt,c
14261,those,c
14262,people,c
14263,like,c
14264,animals,c
14265,.,c
14266,As,c
14267,well,c
14268,as,c
14269,this,c
14270,",",c
14271,the,c
14272,stars,c
14273,should,c
14274,n't,c
14275,complaint,i
14276,at,c
14277,any,c
14278,time,c
14279,about,c
14280,their,c
14281,fans,c
14282,and,c
14283,their,c
14284,lost,c
14285,of,c
14286,privacy,c
14287,.,c
14288,They,c
14289,wanted,c
14290,to,c
14291,be,c
14292,famous,c
14293,and,c
14294,the,i
14295,had,c
14296,known,c
14297,the,c
14298,price,c
14299,before,c
14300,.,c
14301,The,c
14302,fans,c
14303,and,c
14304,the,c
14305,press,c
14306,are,c
14307,those,c
14308,who,c
14309,have,c
14310,made,c
14311,them,c
14312,rich,c
14313,and,c
14314,famous,c
14315,.,c
14316,Dear,c
14317,Sir,c
14318,or,c
14319,Madam,c
14320,!,c
14321,I,c
14322,'m,c
14323,writing,c
14324,to,c
14325,you,c
14326,because,c
14327,of,c
14328,the,c
14329,musical,c
14330,show,c
14331,"""\""""""",c
14332,Over,c
14333,the,c
14334,rainbow,c
14335,"""\""""""",c
14336,",",c
14337,wich,i
14338,I,c
14339,visited,c
14340,on,c
14341,Friday,c
14342,the,c
14343,16th,c
14344,of,c
14345,June,c
14346,in,c
14347,your,c
14348,theatre,c
14349,.,c
14350,There,c
14351,are,c
14352,several,c
14353,points,c
14354,I,c
14355,have,c
14356,to,c
14357,complain,c
14358,wich,i
14359,made,c
14360,the,c
14361,evening,c
14362,not,c
14363,nice,c
14364,at,c
14365,all,c
14366,.,c
14367,At,c
14368,first,c
14369,the,c
14370,show,c
14371,started,c
14372,much,c
14373,later,c
14374,than,c
14375,it,c
14376,was,c
14377,written,c
14378,out,c
14379,.,c
14380,Instead,c
14381,of,c
14382,half,c
14383,past,c
14384,seven,c
14385,the,c
14386,show,c
14387,startet,i
14388,at,c
14389,quarter,c
14390,past,c
14391,eight,c
14392,.,c
14393,I,c
14394,could,c
14395,n't,c
14396,go,c
14397,to,c
14398,have,c
14399,a,c
14400,refreshment,c
14401,because,c
14402,of,c
14403,two,c
14404,reasons,c
14405,",",c
14406,the,c
14407,first,c
14408,one,c
14409,is,c
14410,that,c
14411,there,c
14412,was,c
14413,no,c
14414,information,c
14415,how,c
14416,much,c
14417,time,c
14418,the,c
14419,start,c
14420,of,c
14421,the,c
14422,show,c
14423,is,c
14424,going,c
14425,to,c
14426,be,c
14427,late,c
14428,.,c
14429,The,c
14430,second,c
14431,reason,c
14432,is,c
14433,that,c
14434,the,c
14435,restaurant,c
14436,of,c
14437,the,c
14438,theatre,c
14439,was,c
14440,closed,c
14441,because,c
14442,of,c
14443,building,c
14444,plans,c
14445,for,c
14446,the,c
14447,next,c
14448,two,c
14449,month,c
14450,.,c
14451,After,c
14452,I,c
14453,waited,c
14454,for,c
14455,about,c
14456,45,c
14457,minutes,c
14458,the,c
14459,show,c
14460,suddenly,c
14461,started,c
14462,but,c
14463,I,c
14464,had,c
14465,to,c
14466,realize,c
14467,that,c
14468,the,c
14469,main,c
14470,actor,c
14471,Danny,c
14472,Brook,c
14473,",",c
14474,who,c
14475,was,c
14476,the,c
14477,reason,c
14478,why,c
14479,I,c
14480,went,c
14481,into,c
14482,the,c
14483,show,c
14484,had,c
14485,been,c
14486,traded,i
14487,by,c
14488,an,c
14489,other,c
14490,actor,c
14491,",",c
14492,who,c
14493,could,c
14494,n't,c
14495,sing,c
14496,as,c
14497,half,c
14498,as,c
14499,good,c
14500,then,c
14501,Brook,c
14502,.,c
14503,On,c
14504,your,c
14505,ticket,c
14506,information,c
14507,is,c
14508,written,c
14509,out,c
14510,that,c
14511,discounts,c
14512,are,c
14513,available,c
14514,",",c
14515,when,c
14516,I,c
14517,ask,c
14518,at,c
14519,the,c
14520,ticket,c
14521,reception,c
14522,I,c
14523,could,c
14524,n't,c
14525,get,c
14526,any,c
14527,discount,c
14528,for,c
14529,beeng,i
14530,student,c
14531,.,c
14532,To,c
14533,make,i
14534,an,c
14535,result,c
14536,the,c
14537,evening,c
14538,in,c
14539,your,c
14540,theatre,c
14541,and,c
14542,the,c
14543,show,c
14544,was,c
14545,very,c
14546,disappointing,c
14547,and,c
14548,not,c
14549,like,c
14550,promised,c
14551,.,c
14552,For,c
14553,these,c
14554,reasons,c
14555,I,c
14556,want,c
14557,to,c
14558,ask,c
14559,you,c
14560,to,c
14561,get,c
14562,my,c
14563,money,c
14564,of,c
14565,£,c
14566,25,c
14567,back,c
14568,.,reasently
14569,Miss.,c
14570,Winkler,c
14571,What,c
14572,is,c
14573,the,c
14574,prize,c
14575,?,c
14576,Unfortunately,c
14577,",",c
14578,Pat,c
14579,was,c
14580,n't,c
14581,very,c
14582,good,c
14583,at,c
14584,keeping,c
14585,secrets,c
14586,.,c
14587,He,c
14588,did,c
14589,n't,c
14590,want,c
14591,to,c
14592,say,c
14593,what,c
14594,Sarah,c
14595,just,c
14596,had,c
14597,told,c
14598,him,c
14599,",",c
14600,it,c
14601,just,c
14602,came,c
14603,over,c
14604,his,c
14605,mouth,c
14606,",",c
14607,when,c
14608,he,c
14609,talked,c
14610,to,c
14611,James,c
14612,.,"""\"""""""
14613,Sarah,c
14614,has,c
14615,won,c
14616,in,c
14617,a,c
14618,quiz,c
14619,show,c
14620,"?""\""""""",c
14621,James,c
14622,was,c
14623,more,c
14624,than,c
14625,just,c
14626,interested,c
14627,",",c
14628,he,c
14629,wanted,c
14630,to,c
14631,know,c
14632,what,c
14633,she,c
14634,had,c
14635,won,c
14636,.,c
14637,But,c
14638,Pat,c
14639,made,c
14640,a,c
14641,promise,c
14642,not,c
14643,to,c
14644,tell,c
14645,anybody,c
14646,about,c
14647,the,c
14648,quiz,c
14649,show,c
14650,and,c
14651,he,c
14652,already,c
14653,had,c
14654,told,c
14655,enough,c
14656,.,c
14657,After,c
14658,one,c
14659,hour,c
14660,the,c
14661,hohle,i
14662,class,c
14663,had,c
14664,heard,c
14665,about,c
14666,Sarah,c
14667,'s,c
14668,secret,c
14669,.,c
14670,Everybody,c
14671,was,c
14672,interested,c
14673,in,c
14674,what,c
14675,she,c
14676,had,c
14677,won,c
14678,but,c
14679,knowbody,i
14680,wanted,c
14681,to,c
14682,ask,c
14683,Sarah,c
14684,because,c
14685,it,c
14686,was,c
14687,told,c
14688,in,c
14689,a,c
14690,secret,c
14691,to,c
14692,them,c
14693,.,c
14694,Sarah,c
14695,realized,c
14696,that,c
14697,everybody,c
14698,was,c
14699,nice,c
14700,and,c
14701,friendly,c
14702,to,c
14703,her,c
14704,but,c
14705,something,c
14706,was,c
14707,going,c
14708,on,c
14709,in,c
14710,the,c
14711,class,c
14712,",",c
14713,when,c
14714,she,c
14715,turned,c
14716,around,c
14717,a,i
14718,talking,c
14719,and,c
14720,wispering,i
14721,started,c
14722,.,c
14723,Suddenly,c
14724,",",c
14725,she,c
14726,went,c
14727,to,c
14728,Pat,c
14729,and,c
14730,asked,c
14731,him,c
14732,did,i
14733,you,c
14734,tell,c
14735,anybody,c
14736,about,c
14737,our,c
14738,secret,c
14739,.,c
14740,Pat,c
14741,told,c
14742,her,c
14743,everything,c
14744,.,c
14745,Sarah,c
14746,looked,c
14747,at,c
14748,him,c
14749,for,c
14750,a,c
14751,while,c
14752,",",c
14753,than,i
14754,she,c
14755,stood,c
14756,in,c
14757,front,c
14758,of,c
14759,the,c
14760,class,c
14761,and,c
14762,explaind,i
14763,to,c
14764,the,c
14765,others,c
14766,",",c
14767,that,c
14768,she,c
14769,won,c
14770,a,c
14771,prize,c
14772,for,c
14773,20,c
14774,people,c
14775,to,c
14776,travel,c
14777,for,c
14778,1,c
14779,week,c
14780,to,c
14781,the,c
14782,sea,c
14783,of,c
14784,southern,c
14785,France,c
14786,and,c
14787,everybody,c
14788,of,c
14789,the,c
14790,19,c
14791,pupils,c
14792,was,c
14793,invited,c
14794,",",c
14795,except,c
14796,Pat,c
14797,who,c
14798,was,c
14799,n't,c
14800,very,c
14801,good,c
14802,at,c
14803,keeping,c
14804,secrets,c
14805,.,c
14806,Manager,c
14807,of,c
14808,the,c
14809,Circle,c
14810,Theatre,c
14811,17th,c
14812,June,c
14813,2000,c
14814,Dear,c
14815,Sir,c
14816,",",c
14817,I,c
14818,am,c
14819,waiting,i
14820,this,c
14821,letter,c
14822,re,i
14823,fearing,i
14824,to,c
14825,the,c
14826,show,c
14827,"""\""""""",c
14828,Over,c
14829,the,c
14830,Rainbow,c
14831,"""\""""""",c
14832,you,c
14833,presented,c
14834,the,c
14835,10,c
14836,of,c
14837,this,c
14838,month,c
14839,.,c
14840,I,c
14841,read,c
14842,your,c
14843,advertissement,i
14844,five,c
14845,days,c
14846,before,c
14847,",",c
14848,and,c
14849,I,c
14850,was,c
14851,realy,i
14852,impressed,c
14853,by,c
14854,it,c
14855,.,c
14856,But,c
14857,",",c
14858,the,c
14859,quality,c
14860,of,c
14861,this,c
14862,show,c
14863,was,c
14864,n't,c
14865,what,c
14866,you,c
14867,let,c
14868,understand,c
14869,",",c
14870,an,i
14871,I,c
14872,feel,c
14873,realy,i
14874,disappointed,c
14875,by,c
14876,it,c
14877,.,c
14878,I,c
14879,want,c
14880,to,c
14881,give,c
14882,you,c
14883,some,c
14884,details,c
14885,about,c
14886,my,c
14887,feelings,c
14888,.,c
14889,First,c
14890,of,c
14891,all,c
14892,",",c
14893,you,c
14894,presented,c
14895,a,c
14896,starring,i
14897,composed,i
14898,with,c
14899,Danny,c
14900,Brook,c
14901,",",c
14902,but,c
14903,he,c
14904,was,c
14905,n't,c
14906,there,c
14907,!,c
14908,Secondly,c
14909,",",c
14910,the,c
14911,show,c
14912,should,c
14913,start,c
14914,at,c
14915,19.30,c
14916,",",c
14917,and,c
14918,in,c
14919,fact,c
14920,it,c
14921,started,c
14922,45,c
14923,minutes,c
14924,late,c
14925,.,c
14926,Then,c
14927,",",c
14928,I,c
14929,am,c
14930,a,c
14931,student,c
14932,",",c
14933,and,c
14934,when,c
14935,I,c
14936,bought,c
14937,my,c
14938,ticket,c
14939,",",c
14940,there,c
14941,was,c
14942,n't,c
14943,any,c
14944,discounts,c
14945,.,c
14946,Finally,c
14947,",",c
14948,I,c
14949,hoped,c
14950,that,c
14951,I,c
14952,could,c
14953,have,c
14954,a,c
14955,diner,c
14956,in,c
14957,the,c
14958,restaurant,c
14959,after,c
14960,the,c
14961,show,c
14962,",",c
14963,but,c
14964,",",c
14965,to,c
14966,make,c
14967,my,c
14968,totally,c
14969,disappointed,c
14970,",",c
14971,it,c
14972,was,c
14973,closed,c
14974,",",c
14975,and,c
14976,I,c
14977,had,c
14978,to,c
14979,find,c
14980,another,c
14981,restaurant,c
14982,For,c
14983,all,c
14984,these,c
14985,reasons,c
14986,",",c
14987,and,c
14988,if,c
14989,you,c
14990,want,c
14991,to,c
14992,keep,c
14993,me,c
14994,a,c
14995,costumer,i
14996,",",c
14997,I,c
14998,would,c
14999,be,c
15000,gratfull,i
15001,if,c
15002,you,c
15003,give,c
15004,me,c
15005,some,c
15006,or,c
15007,all,c
15008,my,c
15009,money,c
15010,back,c
15011,.,c
15012,Looking,c
15013,forward,c
15014,to,c
15015,hearing,c
15016,from,c
15017,you,c
15018,",",c
15019,Yours,c
15020,sincerly,i
15021,",",c
15022,Unfortunately,c
15023,",",c
15024,Pat,c
15025,was,c
15026,n't,c
15027,very,c
15028,good,c
15029,at,c
15030,keeping,c
15031,secrets,c
15032,.,c
15033,My,c
15034,marks,i
15035,was,i
15036,n't,c
15037,good,c
15038,enought,i
15039,to,c
15040,obtain,c
15041,my,c
15042,degree,c
15043,in,c
15044,Computer,c
15045,Science,c
15046,",",c
15047,and,c
15048,the,c
15049,exam,c
15050,session,c
15051,was,c
15052,finished,c
15053,.,c
15054,There,c
15055,was,c
15056,no,c
15057,solutions,i
15058,to,c
15059,finally,c
15060,obtain,c
15061,the,c
15062,diploma,c
15063,.,c
15064,You,c
15065,need,c
15066,more,c
15067,explanations,c
15068,about,c
15069,me,c
15070,to,c
15071,understand,c
15072,my,c
15073,motivations,c
15074,at,c
15075,the,c
15076,end,c
15077,of,c
15078,this,c
15079,story,c
15080,.,c
15081,In,c
15082,fact,c
15083,",",c
15084,I,c
15085,did,c
15086,this,c
15087,kind,c
15088,of,c
15089,studies,c
15090,because,c
15091,of,c
15092,my,c
15093,interests,c
15094,in,c
15095,programming,c
15096,.,c
15097,The,c
15098,problem,c
15099,is,c
15100,that,c
15101,I,c
15102,ca,i
15103,n't,c
15104,keep,c
15105,calm,c
15106,during,c
15107,an,c
15108,exam,c
15109,to,c
15110,succeed,c
15111,.,c
15112,That,c
